time,gFx,gFy,gFz,TgF
11.78592,-0.0726,1.225,-0.0865,1.23
11.822438,0.0555,1.1905,-0.0264,1.19
11.835298,0.0239,1.1236,-0.1036,1.13
11.852635,-0.0264,1.0566,-0.1615,1.07
11.870036,-0.0374,1.01,-0.0901,1.01
11.886717,-0.0569,1.0085,-0.0068,1.01
11.923552,-0.0716,1.1324,-0.0115,1.13
11.936168,-0.0992,1.1561,-0.0354,1.16
11.953032,-0.1109,1.2357,-0.0525,1.24
11.970245,-0.0137,1.2379,0.0503,1.24
11.987608,-0.011,1.1519,0.107,1.16
12.023992,-0.02,0.8795,0.0625,0.88
12.036012,-0.0208,0.7969,0.0652,0.8
12.05363,-0.0454,0.7109,0.0718,0.72
12.069919,-0.0748,0.6687,0.0706,0.68
